,iteration,z,x,f(x),sum,epsilon,converged,gradient
154,154,[-0.000750107581583283 -0.000572652014051817],[4.68651967386034 8.98688127986822],0.0306919366885379,<built-in function sum>,0.0001,False,[-0.372328242740302 -0.273827442916627]
155,155,[-0.000744722010374535 -0.000548700409661509],[4.68726439587072 8.98742998027788],0.0302766618834000,<built-in function sum>,0.0001,False,[-0.369668219582894 -0.262374402635601]
156,156,[-0.000739400863090908 -0.000525750599273140],[4.68800379673381 8.98795573087715],0.0298768234781200,<built-in function sum>,0.0001,False,[-0.367039857903640 -0.251400394442385]
157,157,[-0.000734143062494159 -0.000503760682093493],[4.68873793979630 8.98845949155925],0.0294914024810707,<built-in function sum>,0.0001,False,[-0.364442630948705 -0.240885382456923]
158,158,[-0.000728947554453138 -0.000482690509861801],[4.68946688735075 8.98894218206911],0.0291194590699069,<built-in function sum>,0.0001,False,[-0.361876023206059 -0.230810168815054]
159,159,[-0.000723813307339606 -0.000462501613548705],[4.69019070065809 8.98940468368266],0.0287601262003756,<built-in function sum>,0.0001,False,[-0.359339530113037 -0.221156358617804]
160,160,[-0.000718739311442670 -0.000443157133121173],[4.69090943996954 8.98984784081578],0.0284126037361829,<built-in function sum>,0.0001,False,[-0.356832657772867 -0.211906326346821]
161,161,[-0.000713724578401171 -0.000424621750244958],[4.69162316454794 8.99027246256603],0.0280761530573138,<built-in function sum>,0.0001,False,[-0.354354922679836 -0.203043183684372]
162,162,[-0.000708768140653391 -0.000406861623801969],[4.69233193268859 8.99067932418983],0.0277500921076896,<built-in function sum>,0.0001,False,[-0.351905851452806 -0.194550748679490]
163,163,[-0.000703869050903480 -0.000389844328104443],[4.69303580173949 8.99106916851793],0.0274337908462441,<built-in function sum>,0.0001,False,[-0.349484980576785 -0.186413516203459]
164,164,[-0.000699026381604009 -0.000373538793693590],[4.69373482812110 8.99144270731163],0.0271266670684425,<built-in function sum>,0.0001,False,[-0.347091856152269 -0.178616629641368]
165,165,[-0.000694239224454095 -0.000357915250614279],[4.69442906734555 8.99180062256224],0.0268281825679657,<built-in function sum>,0.0001,False,[-0.344726033652091 -0.171145853767484]
166,166,[-0.000689506689912545 -0.000342945174062356],[4.69511857403546 8.99214356773630],0.0265378396107595,<built-in function sum>,0.0001,False,[-0.342387077685497 -0.163987548755216]
167,167,[-0.000684827906725525 -0.000328601232305163],[4.69580340194219 8.99247216896861],0.0262551776959241,<built-in function sum>,0.0001,False,[-0.340074561769252 -0.157128645273986]
168,168,[-0.000680202021468244 -0.000314857236780477],[4.69648360396366 8.99278702620539],0.0259797705800055,<built-in function sum>,0.0001,False,[-0.337788068105481 -0.150556620627896]
169,169,[-0.000675628198100161 -0.000301688094282522],[4.69715923216176 8.99308871429967],0.0257112235431727,<built-in function sum>,0.0001,False,[-0.335527187366039 -0.144259475892284]
170,170,[-0.000671105617533282 -0.000289069761147898],[4.69783033777929 8.99337778406082],0.0254491708775189,<built-in function sum>,0.0001,False,[-0.333291518483201 -0.138225714006637]
171,171,[-0.000666633477213085 -0.000276979199357604],[4.69849697125650 8.99365476326017],0.0251932735793491,<built-in function sum>,0.0001,False,[-0.331080668446445 -0.132444318783655]
172,172,[-0.000662210990711657 -0.000265394334475313],[4.69915918224721 8.99392015759465],0.0249432172287924,<built-in function sum>,0.0001,False,[-0.328894252105114 -0.126904734796511]
173,173,[-0.000657837387332623 -0.000254294015344660],[4.69981701963455 8.99417445160999],0.0246987100414475,<built-in function sum>,0.0001,False,[-0.326731891976794 -0.121596848107004]
174,174,[-0.000653511911727491 -0.000243657975472440],[4.70047053154627 8.99441810958547],0.0244594810780166,<built-in function sum>,0.0001,False,[-0.324593218061179 -0.116510967800110]
175,175,[-0.000649233823523017 -0.000233466796026872],[4.70111976536980 8.99465157638149],0.0242252785990322,<built-in function sum>,0.0001,False,[-0.322477867659271 -0.111637808290652]
176,176,[-0.000645002396959241 -0.000223701870383549],[4.70176476776676 8.99487527825188],0.0239958685528368,<built-in function sum>,0.0001,False,[-0.320385485197732 -0.106968472370113]
177,177,[-0.000640816920537824 -0.000214345370154184],[4.70240558468730 8.99508962362203],0.0237710331859446,<built-in function sum>,0.0001,False,[-0.318315722058203 -0.102494434962409]
178,178,[-0.000636676696680364 -0.000205380212636431],[4.70304226138398 8.99529500383467],0.0235505697658011,<built-in function sum>,0.0001,False,[-0.316268236411452 -0.0982075275593388]
179,179,[-0.000632581041396363 -0.000196790029624845],[4.70367484242537 8.99549179386429],0.0233342894067748,<built-in function sum>,0.0001,False,[-0.314242693056181 -0.0940999233066293]
180,180,[-0.000628529283960516 -0.000188559137526579],[4.70430337170933 8.99568035300182],0.0231220159909658,<built-in function sum>,0.0001,False,[-0.312238763262335 -0.0901641227141567]
181,181,[-0.000624520766599056 -0.000180672508726906],[4.70492789247593 8.99586102551055],0.0229135851760982,<built-in function sum>,0.0001,False,[-0.310256124618798 -0.0863929399636163]
182,182,[-0.000620554844184817 -0.000173115744152514],[4.70554844732012 8.99603414125470],0.0227088434834040,<built-in function sum>,0.0001,False,[-0.308294460885289 -0.0827794897890612]
183,183,[-0.000616630883940774 -0.000165875046982295],[4.70616507820406 8.99620001630168],0.0225076474589794,<built-in function sum>,0.0001,False,[-0.306353461848365 -0.0793171749060377]
184,184,[-0.000612748265151763 -0.000158937197457555],[4.70677782646921 8.99635895349914],0.0223098629026301,<built-in function sum>,0.0001,False,[-0.304432823181376 -0.0759996739664075]
185,185,[-0.000608906378884148 -0.000152289528746007],[4.70738673284809 8.99651124302788],0.0221153641587097,<built-in function sum>,0.0001,False,[-0.302532246308267 -0.0728209300172296]
186,186,[-0.000605104627713149 -0.000145919903815331],[4.70799183747581 8.99665716293170],0.0219240334639076,<built-in function sum>,0.0001,False,[-0.300651438271075 -0.0697751394423278]
187,187,[-0.000601342425457626 -0.000139816693273690],[4.70859317990126 8.99679697962497],0.0217357603473488,<built-in function sum>,0.0001,False,[-0.298790111601052 -0.0668567413660242]
188,188,[-0.000597619196922052 -0.000133968754137379],[4.70919079909819 8.99693094837911],0.0215504410787553,<built-in function sum>,0.0001,False,[-0.296947984193239 -0.0640604075005342]
189,189,[-0.000593934377645475 -0.000128365409486474],[4.70978473347583 8.99705931378860],0.0213679781607577,<built-in function sum>,0.0001,False,[-0.295124779184449 -0.0613810324177848]
190,190,[-0.000590287413657238 -0.000122996428971297],[4.71037502088949 8.99718231021757],0.0211882798617711,<built-in function sum>,0.0001,False,[-0.293320224834500 -0.0588137242280595]
191,191,[-0.000586677761239255 -0.000117852010134295],[4.71096169865073 8.99730016222770],0.0210112597861379,<built-in function sum>,0.0001,False,[-0.291534054410636 -0.0563537956486471]
192,192,[-0.000583104886694633 -0.000112922760513099],[4.71154480353742 8.99741308498822],0.0208368364785152,<built-in function sum>,0.0001,False,[-0.289766006075006 -0.0539967554459508]
193,193,[-0.000579568266122452 -0.000108199680492233],[4.71212437180354 8.99752128466871],0.0206649330597222,<built-in function sum>,0.0001,False,[-0.288015822775136 -0.0517383002356837]
194,194,[-0.000576067385198511 -0.000103674146871973],[4.71270043918874 8.99762495881558],0.0204954768915000,<built-in function sum>,0.0001,False,[-0.286283252137285 -0.0495743066258569]
195,195,[-0.000572601738961856 -9.93378971243961e-5],[4.71327304092770 8.99772429671270],0.0203283992678385,<built-in function sum>,0.0001,False,[-0.284568046362600 -0.0475008236884094]
196,196,[-0.000569170831606923 -9.51830143081177e-5],[4.71384221175931 8.99781947972701],0.0201636351307155,<built-in function sum>,0.0001,False,[-0.282869962125995 -0.0455140657459197]
197,197,[-0.000565774176281114 -9.12019126138181e-5],[4.71440798593559 8.99791068163963],0.0200011228082749,<built-in function sum>,0.0001,False,[-0.281188760477652 -0.0436104054597592]
198,198,[-0.000562411294887657 -8.73873235144020e-5],[4.71497039723048 8.99799806896314],0.0198408037736250,<built-in function sum>,0.0001,False,[-0.279524206747100 -0.0417863672074930]
199,199,[-0.000559081717893575 -8.37322824943933e-5],[4.71552947894837 8.99808180124563],0.0196826224225899,<built-in function sum>,0.0001,False,[-0.277876070449747 -0.0400386207371923]
200,200,[-0.000555784984142622 -8.02301163345181e-5],[4.71608526393252 8.99816203136197],0.0195265258688842,<built-in function sum>,0.0001,False,[-0.276244125195835 -0.0383639750873215]
201,201,[-0.000552520640673041 -7.68744309278583e-5],[4.71663778457319 8.99823890579290],0.0193724637553014,<built-in function sum>,0.0001,False,[-0.274628148601730 -0.0367593727605993]
202,202,[-0.000549288242539990 -7.36590996059900e-5],[4.71718707281573 8.99831256489250],0.0192203880796242,<built-in function sum>,0.0001,False,[-0.273027922203470 -0.0352218841420608]
203,203,[-0.000546087352642505 -7.05782519529449e-5],[4.71773316016837 8.99838314314445],0.0190702530340733,<built-in function sum>,0.0001,False,[-0.271443231372509 -0.0337487021499498]
204,204,[-0.000542917541554872 -6.76262630873871e-5],[4.71827607770993 8.99845076940754],0.0189220148571977,<built-in function sum>,0.0001,False,[-0.269873865233620 -0.0323371371109147]
205,205,[-0.000539778387362266 -6.47977433928570e-5],[4.71881585609729 8.99851556715094],0.0187756316972123,<built-in function sum>,0.0001,False,[-0.268319616584830 -0.0309846118491635]
206,206,[-0.000536669475500540 -6.20875286777354e-5],[4.71935252557279 8.99857765467961],0.0186310634858572,<built-in function sum>,0.0001,False,[-0.266780281819407 -0.0296886569813068]
207,207,[-0.000533590398600051 -5.94906707466047e-5],[4.71988611597139 8.99863714535036],0.0184882718219362,<built-in function sum>,0.0001,False,[-0.265255660849781 -0.0284469064077371]
208,208,[-0.000530540756333383 -5.70024283661146e-5],[4.72041665672772 8.99869414777873],0.0183472198637583,<built-in function sum>,0.0001,False,[-0.263745557033357 -0.0272570929928122]
209,209,[-0.000527520155266884 -5.46182586085190e-5],[4.72094417688299 8.99874876603734],0.0182078722297671,<built-in function sum>,0.0001,False,[-0.262249777100192 -0.0261170444254617]
210,210,[-0.000524528208715886 -5.23338085575373e-5],[4.72146870509171 8.99880109984589],0.0180701949067048,<built-in function sum>,0.0001,False,[-0.260768131082444 -0.0250246792532778]
211,211,[-0.000521564536603513 -5.01449073609037e-5],[4.72199026962831 8.99885124475325],0.0179341551647072,<built-in function sum>,0.0001,False,[-0.259300432245570 -0.0239780030821350]
212,212,[-0.000518628765322969 -4.80475586153666e-5],[4.72250889839363 8.99889929231187],0.0177997214787772,<built-in function sum>,0.0001,False,[-0.257846497021213 -0.0229751049349147]
213,213,[-0.000515720527603207 -4.60379330702810e-5],[4.72302461892124 8.99894533024494],0.0176668634561288,<built-in function sum>,0.0001,False,[-0.256406144941723 -0.0220141537625977]
214,214,[-0.000512839462377895 -4.41123616363017e-5],[4.72353745838361 8.99898944260658],0.0175355517689345,<built-in function sum>,0.0001,False,[-0.254979198576291 -0.0210933951011611]
215,215,[-0.000509985214657566 -4.22673286866023e-5],[4.72404744359827 8.99903170993526],0.0174057580920453,<built-in function sum>,0.0001,False,[-0.253565483468619 -0.0202111478684515]
216,216,[-0.000507157435404885 -4.04994656380265e-5],[4.72455460103368 8.99907220940090],0.0172774550452921,<built-in function sum>,0.0001,False,[-0.252164828076102 -0.0193658012947253]
217,217,[-0.000504355781412926 -3.88055448009821e-5],[4.72505895681509 8.99911101494570],0.0171506161400028,<built-in function sum>,0.0001,False,[-0.250777063710484 -0.0185558119819689]
218,218,[-0.000501579915186394 -3.71824734864332e-5],[4.72556053673028 8.99914819741919],0.0170252157294040,<built-in function sum>,0.0001,False,[-0.249402024479931 -0.0177797010859422]
219,219,[-0.000498829504825683 -3.56272883594471e-5],[4.72605936623510 8.99918382470755],0.0169012289626001,<built-in function sum>,0.0001,False,[-0.248039547232486 -0.0170360516162305]
220,220,[-0.000496104223913725 -3.41371500287963e-5],[4.72655547045902 8.99921796185758],0.0167786317418500,<built-in function sum>,0.0001,False,[-0.246689471500884 -0.0163235058490727]
221,221,[-0.000493403751405536 -3.27093378628753e-5],[4.72704887421042 8.99925067119544],0.0166574006828800,<built-in function sum>,0.0001,False,[-0.245351639448673 -0.0156407628484772]
222,222,[-0.000490727771520374 -3.13412450226554e-5],[4.72753960198194 8.99928201244046],0.0165375130779972,<built-in function sum>,0.0001,False,[-0.244025895817606 -0.0149865760912178]
223,223,[-0.000488075973636457 -3.00303737020949e-5],[4.72802767795558 8.99931204281416],0.0164189468617851,<built-in function sum>,0.0001,False,[-0.242712087876270 -0.0143597511907672]
224,224,[-0.000485448052188169 -2.87743305677449e-5],[4.72851312600777 8.99934081714473],0.0163016805791778,<built-in function sum>,0.0001,False,[-0.241410065369941 -0.0137591437166975]
225,225,[-0.000482843706565667 -2.75708223892166e-5],[4.72899596971433 8.99936838796712],0.0161856933557317,<built-in function sum>,0.0001,False,[-0.240119680471583 -0.0131836571053441]
226,226,[-0.000480262641016856 -2.64176518521608e-5],[4.72947623235535 8.99939480561897],0.0160709648699208,<built-in function sum>,0.0001,False,[-0.238840787734022 -0.0126322406575525]
227,227,[-0.000477704564551633 -2.53127135465781e-5],[4.72995393691990 8.99942011833252],0.0159574753273024,<built-in function sum>,0.0001,False,[-0.237573244043205 -0.0121038876204977]
228,228,[-0.000475169190848371 -2.42539901228557e-5],[4.73042910611075 8.99944437232264],0.0158452054364079,<built-in function sum>,0.0001,False,[-0.236316908572555 -0.0115976333495666]
229,229,[-0.000472656238162558 -2.32395486085496e-5],[4.73090176234891 8.99946761187125],0.0157341363862272,<built-in function sum>,0.0001,False,[-0.235071642738373 -0.0111125535471217]
230,230,[-0.000470165429237551 -2.22675368792083e-5],[4.73137192777815 8.99948987940813],0.0156242498251642,<built-in function sum>,0.0001,False,[-0.233837310156272 -0.0106477625749335]
231,231,[-0.000467696491217378 -2.13361802769591e-5],[4.73183962426937 8.99951121558841],0.0155155278413519,<built-in function sum>,0.0001,False,[-0.232613776598603 -0.0102024118373549]
232,232,[-0.000465249155561540 -2.04437783702776e-5],[4.73230487342493 8.99953165936678],0.0154079529442251,<built-in function sum>,0.0001,False,[-0.231400909952851 -0.00977568823179809]
233,233,[-0.000462823157961756 -1.95887018495492e-5],[4.73276769658289 8.99955124806863],0.0153015080472537,<built-in function sum>,0.0001,False,[-0.230198580180986 -0.00936681266441042]
234,234,[-0.000460418238260604 -1.87693895522007e-5],[4.73322811482115 8.99957001745818],0.0151961764517529,<built-in function sum>,0.0001,False,[-0.229006659279725 -0.00897503862742610]
235,235,[-0.000458034140372005 -1.79843456124738e-5],[4.73368614896152 8.99958800180379],0.0150919418316850,<built-in function sum>,0.0001,False,[-0.227825021241704 -0.00859965083637348]
236,236,[-0.000455670612203507 -1.72321367303629e-5],[4.73414181957373 8.99960523394052],0.0149887882193845,<built-in function sum>,0.0001,False,[-0.226653542017504 -0.00823996392412596]
237,237,[-0.000453327405580309 -1.65113895546755e-5],[4.73459514697931 8.99962174533008],0.0148866999921338,<built-in function sum>,0.0001,False,[-0.225492099478556 -0.00789532118949410]
238,238,[-0.000451004276171004 -1.58207881757357e-5],[4.73504615125548 8.99963756611826],0.0147856618595299,<built-in function sum>,0.0001,False,[-0.224340573380849 -0.00756509339839795]
239,239,[-0.000448700983414963 -1.51590717227589e-5],[4.73549485223889 8.99965272518998],0.0146856588515830,<built-in function sum>,0.0001,False,[-0.223198845329461 -0.00724867763489101]
240,240,[-0.000446417290451357 -1.45250320618237e-5],[4.73594126952934 8.99966725022204],0.0145866763074936,<built-in function sum>,0.0001,False,[-0.222066798743875 -0.00694549620044427]
241,241,[-0.000444152964049738 -1.39175115901000e-5],[4.73638542249339 8.99968116773363],0.0144886998650606,<built-in function sum>,0.0001,False,[-0.220944318824060 -0.00665499555918814]
242,242,[-0.000441907774542168 -1.33354011224570e-5],[4.73682733026793 8.99969450313475],0.0143917154506728,<built-in function sum>,0.0001,False,[-0.219831292517299 -0.00637664532740700]
243,243,[-0.000439681495756832 -1.27776378661559e-5],[4.73726701176369 8.99970728077262],0.0142957092698459,<built-in function sum>,0.0001,False,[-0.218727608485748 -0.00610993730492737]
244,244,[-0.000437473904953126 -1.22432034806817e-5],[4.73770448566864 8.99971952397610],0.0142006677982617,<built-in function sum>,0.0001,False,[-0.217633157074709 -0.00585438454760379]
245,245,[-0.000435284782758149 -1.17311222183444e-5],[4.73813977045140 8.99973125509832],0.0141065777732796,<built-in function sum>,0.0001,False,[-0.216547830281586 -0.00560952047800356]
246,246,[-0.000433113913104598 -1.12404591428088e-5],[4.73857288436451 8.99974249555746],0.0140134261858822,<built-in function sum>,0.0001,False,[-0.215471521725523 -0.00537489803363655]
247,247,[-0.000430961083169996 -1.07703184221733e-5],[4.73900384544768 8.99975326587588],0.0139212002730304,<built-in function sum>,0.0001,False,[-0.214404126617697 -0.00515008885076895]
